episode,length
2998,404
2999,459
3000,207
3001,453
3002,434
3003,500
3004,500
3005,255
3006,376
3007,500
3008,233
3009,500
3010,199
3011,437
3012,393
3013,414
3014,306
3015,330
3016,253
3017,357
3018,500
3019,278
3020,253
3021,273
3022,313
3023,328
3024,218
3025,311
3026,234
3027,367
3028,220
3029,369
3030,199
3031,258
3032,307
3033,298
3034,319
3035,261
3036,283
3037,330
3038,445
3039,350
3040,250
3041,213
3042,474
3043,240
3044,259
3045,347
3046,236
3047,212
3048,311
3049,300
3050,310
3051,262
3052,279
3053,402
3054,300
3055,500
3056,369
3057,421
3058,485
3059,205
3060,288
3061,293
3062,389
3063,500
3064,479
3065,500
3066,424
3067,437
3068,376
3069,338
3070,230
3071,271
3072,223
3073,500
3074,387
3075,336
3076,248
3077,500
3078,386
3079,388
3080,314
3081,500
3082,229
3083,500
3084,493
3085,176
3086,245
3087,215
3088,223
3089,297
3090,221
3091,225
3092,253
3093,389
3094,240
3095,245
3096,433
3097,383
3098,232
3099,280
3100,338
3101,398
3102,164
3103,262
3104,371
3105,408
3106,217
3107,273
3108,281
3109,180
3110,310
3111,202
3112,355
3113,258
3114,303
3115,416
3116,367
3117,297
3118,275
3119,316
3120,308
3121,268
3122,443
3123,294
3124,246
3125,285
3126,490
3127,434
3128,346
3129,269
3130,313
3131,240
3132,251
3133,324
3134,272
3135,201
3136,175
3137,340
3138,412
3139,329
3140,251
3141,500
3142,281
3143,268
3144,235
3145,199
3146,446
3147,181
3148,441
3149,426
3150,472
3151,248
3152,223
3153,413
3154,387
3155,322
3156,500
3157,491
3158,382
3159,184
3160,292
3161,374
3162,356
3163,374
3164,287
3165,357
3166,333
3167,316
3168,500
3169,378
3170,391
3171,341
3172,399
3173,280
3174,393
3175,424
3176,468
3177,216
3178,349
3179,226
3180,500
3181,261
3182,317
3183,478
3184,157
3185,397
3186,433
3187,277
3188,349
3189,341
3190,264
3191,185
3192,500
3193,405
3194,230
3195,220
3196,415
3197,373
3198,228
3199,483
3200,249
3201,356
3202,264
3203,339
3204,265
3205,500
3206,500
3207,250
3208,302
3209,383
3210,229
3211,327
3212,247
3213,397
3214,443
3215,243
3216,220
3217,393
3218,500
3219,463
3220,457
3221,500
3222,319
3223,284
3224,210
3225,408
3226,500
3227,472
3228,468
3229,426
3230,285
3231,344
3232,306
3233,416
3234,389
3235,308
3236,429
3237,304
3238,194
3239,500
3240,316
3241,269
3242,432
3243,334
3244,276
3245,319
3246,456
3247,270
3248,279
3249,316
3250,242
3251,420
3252,409
3253,335
3254,260
3255,404
3256,306
3257,420
3258,313
3259,238
3260,306
3261,463
3262,500
3263,217
3264,294
3265,302
3266,248
3267,494
3268,275
3269,429
3270,455
3271,216
3272,231
3273,500
3274,392
3275,384
3276,278
3277,486
3278,342
3279,402
3280,330
3281,390
3282,402
3283,275
3284,238
3285,500
3286,372
3287,267
3288,307
3289,277
3290,434
3291,500
3292,337
3293,137
3294,244
3295,276
3296,160
3297,313
3298,197
3299,204
3300,246
3301,294
3302,430
3303,309
3304,214
3305,298
3306,319
3307,319
3308,248
3309,354
3310,348
3311,352
3312,318
3313,287
3314,319
3315,263
3316,427
3317,261
3318,500
3319,277
3320,316
3321,381
3322,320
3323,278
3324,212
3325,397
3326,203
3327,344
3328,230
3329,221
3330,402
3331,388
3332,258
3333,426
3334,266
3335,260
3336,337
3337,249
3338,252
3339,212
3340,226
3341,452
3342,214
3343,493
3344,267
3345,239
3346,347
3347,207
3348,184
3349,185
3350,389
3351,208
3352,174
3353,278
3354,365
3355,324
3356,297
3357,271
3358,422
3359,139
3360,286
3361,242
3362,209
3363,288
3364,392
3365,169
3366,399
3367,286
3368,350
3369,275
3370,251
3371,314
3372,454
3373,500
3374,249
3375,128
3376,353
3377,223
3378,170
3379,226
3380,254
3381,314
3382,437
3383,318
3384,406
3385,244
3386,271
3387,483
3388,169
3389,242
3390,215
3391,151
3392,225
3393,241
3394,349
3395,295
3396,431
3397,198
3398,285
3399,137
3400,210
3401,390
3402,454
3403,204
3404,118
3405,177
3406,173
3407,166
3408,211
3409,166
3410,229
3411,284
3412,209
3413,232
3414,394
3415,208
3416,183
3417,241
3418,283
3419,275
3420,181
3421,345
3422,343
3423,150
3424,342
3425,180
3426,365
3427,274
3428,245
3429,282
3430,175
3431,469
3432,196
3433,328
3434,164
3435,424
3436,177
3437,201
3438,264
3439,266
3440,242
3441,211
3442,310
3443,265
3444,327
3445,272
3446,227
3447,295
3448,177
3449,330
3450,268
3451,246
3452,289
3453,222
3454,346
3455,460
3456,176
3457,362
3458,258
3459,250
3460,331
3461,322
3462,220
3463,402
3464,470
3465,317
3466,474
3467,340
3468,410
3469,402
3470,281
3471,387
3472,402
3473,258
3474,264
3475,226
3476,500
3477,500
3478,500
3479,281
3480,368
3481,500
3482,488
3483,385
3484,194
3485,266
3486,465
3487,258
3488,309
3489,400
3490,237
3491,195
3492,209
3493,166
3494,226
3495,163
3496,290
3497,260
3498,318
3499,229
3500,219
3501,343
3502,203
3503,279
3504,236
3505,272
3506,146
3507,207
3508,257
3509,253
3510,331
3511,287
3512,391
3513,225
3514,347
3515,194
3516,229
3517,453
3518,227
3519,208
3520,266
3521,424
3522,257
3523,306
3524,363
3525,265
3526,231
3527,254
3528,293
3529,248
3530,304
3531,500
3532,308
3533,284
3534,273
3535,298
3536,213
3537,357
3538,135
3539,307
3540,245
3541,445
3542,264
3543,378
3544,500
3545,444
3546,151
3547,312
3548,212
3549,267
3550,268
3551,440
3552,356
3553,294
3554,147
3555,231
3556,192
3557,226
3558,411
3559,309
3560,235
3561,245
3562,393
3563,266
3564,274
3565,210
3566,230
3567,375
3568,424
3569,384
3570,270
3571,303
3572,211
3573,426
3574,332
3575,363
3576,184
3577,248
3578,325
3579,193
3580,288
3581,214
3582,473
3583,297
3584,141
3585,283
3586,209
3587,375
3588,216
3589,214
3590,242
3591,317
3592,356
3593,297
3594,165
3595,282
3596,230
3597,172
3598,228
3599,173
3600,133
3601,181
3602,228
3603,178
3604,188
3605,259
3606,294
3607,238
3608,245
3609,212
3610,500
3611,350
3612,180
3613,163
3614,177
3615,247
3616,320
3617,165
3618,271
3619,337
3620,366
3621,160
3622,215
3623,167
3624,242
3625,195
3626,320
3627,350
3628,212
3629,500
3630,283
3631,235
3632,250
3633,254
3634,500
3635,232
3636,280
3637,174
3638,192
3639,126
3640,195
3641,176
3642,488
3643,500
3644,224
3645,228
3646,384
3647,247
3648,184
3649,150
3650,281
3651,363
3652,330
3653,270
3654,252
3655,162
3656,228
3657,234
3658,221
3659,233
3660,299
3661,190
3662,285
3663,373
3664,232
3665,239
3666,346
3667,183
3668,236
3669,272
3670,275
3671,212
3672,334
3673,274
3674,143
3675,208
3676,176
3677,275
3678,247
3679,181
3680,303
3681,298
3682,241
3683,364
3684,217
3685,308
3686,212
3687,125
3688,166
3689,290
3690,333
3691,500
3692,261
3693,333
3694,225
3695,492
3696,249
3697,367
3698,177
3699,342
3700,216
3701,309
3702,235
3703,297
3704,399
3705,497
3706,276
3707,413
3708,199
3709,500
3710,500
3711,303
3712,388
3713,262
3714,304
3715,250
3716,265
3717,277
3718,311
3719,325
3720,267
3721,418
3722,242
3723,350
3724,184
3725,257
3726,272
3727,199
3728,500
3729,329
3730,280
3731,314
3732,213
3733,311
3734,209
3735,291
3736,128
3737,301
3738,277
3739,177
3740,267
3741,249
3742,366
3743,352
3744,284
3745,245
3746,388
3747,268
3748,271
3749,368
3750,418
3751,399
3752,370
3753,461
3754,253
3755,354
3756,299
3757,344
3758,367
3759,459
3760,219
3761,269
3762,360
3763,407
3764,271
3765,347
3766,307
3767,164
3768,340
3769,245
3770,164
3771,247
3772,500
3773,282
3774,411
3775,230
3776,256
3777,379
3778,234
3779,166
3780,226
3781,330
3782,408
3783,225
3784,297
3785,435
3786,187
3787,193
3788,500
3789,222
3790,243
3791,456
3792,270
3793,231
3794,364
3795,280
3796,206
3797,278
3798,240
3799,374
3800,209
3801,273
3802,338
3803,407
3804,205
3805,323
3806,460
3807,262
3808,375
3809,262
3810,235
3811,293
3812,336
3813,363
3814,362
3815,406
3816,455
3817,419
3818,227
3819,194
3820,157
3821,250
3822,150
3823,271
3824,278
3825,286
3826,249
3827,284
3828,346
3829,274
3830,238
3831,317
3832,320
3833,320
3834,360
3835,216
3836,362
3837,314
3838,294
3839,228
3840,212
3841,287
3842,256
3843,343
3844,324
3845,240
3846,268
3847,243
3848,333
3849,351
3850,376
3851,167
3852,151
3853,322
3854,274
3855,275
3856,180
3857,283
3858,290
3859,267
3860,331
3861,371
3862,244
3863,200
3864,337
3865,500
3866,363
3867,310
3868,377
3869,223
3870,387
3871,204
3872,372
3873,202
3874,277
3875,193
3876,224
3877,153
3878,372
3879,162
3880,204
3881,235
3882,458
3883,224
3884,175
3885,134
3886,182
3887,287
3888,382
3889,297
3890,151
3891,264
3892,485
3893,293
3894,158
3895,189
3896,286
3897,216
3898,363
3899,424
3900,258
3901,258
3902,229
3903,211
3904,281
3905,311
3906,284
3907,211
3908,189
3909,187
3910,313
3911,199
3912,257
3913,228
3914,289
3915,215
3916,310
3917,167
3918,369
3919,274
3920,193
3921,334
3922,221
3923,257
3924,378
3925,191
3926,199
3927,239
3928,188
3929,248
3930,242
3931,360
3932,281
3933,402
3934,182
3935,274
3936,236
3937,194
3938,251
3939,314
3940,346
3941,265
3942,244
3943,171
3944,354
3945,295
3946,238
3947,260
3948,217
3949,312
3950,309
3951,403
3952,424
3953,500
3954,319
3955,235
3956,302
3957,353
3958,452
3959,318
3960,193
3961,345
3962,408
3963,310
3964,479
3965,500
3966,364
3967,500
3968,276
3969,500
3970,500
3971,489
3972,447
3973,214
3974,248
3975,383
3976,452
3977,263
3978,296
3979,428
3980,376
3981,400
3982,247
3983,289
3984,302
3985,295
3986,260
3987,258
3988,246
3989,317
3990,500
3991,242
3992,274
3993,298
3994,279
3995,417
3996,270
3997,392
3998,257
3999,208
4000,322
4001,327
4002,238
4003,293
4004,217
4005,483
4006,324
4007,417
4008,178
4009,209
4010,212
4011,317
4012,396
4013,231
4014,293
4015,461
4016,325
4017,246
4018,306
4019,392
4020,134
4021,260
4022,275
4023,268
4024,300
4025,218
4026,237
4027,211
4028,361
4029,500
4030,348
4031,245
4032,193
4033,500
4034,156
4035,278
4036,480
4037,238
4038,251
4039,224
4040,215
4041,270
4042,202
4043,247
4044,182
4045,352
4046,387
4047,172
4048,160
4049,252
4050,300
4051,296
4052,258
4053,255
4054,348
4055,297
4056,342
4057,264
4058,249
4059,282
4060,145
4061,227
4062,253
4063,200
4064,246
4065,236
4066,290
4067,246
4068,237
4069,199
4070,228
4071,367
4072,258
4073,335
4074,291
4075,232
4076,421
4077,358
4078,191
4079,254
4080,241
4081,157
4082,232
4083,336
4084,243
4085,353
4086,237
4087,257
4088,231
4089,173
4090,231
4091,392
4092,333
4093,235
4094,406
4095,294
4096,285
4097,316
4098,155
4099,305
4100,257
4101,283
4102,197
4103,300
4104,252
4105,312
4106,212
4107,227
4108,331
4109,371
4110,162
4111,279
4112,305
4113,276
4114,192
4115,413
4116,300
4117,253
4118,243
4119,374
4120,500
4121,147
4122,313
4123,347
4124,253
4125,283
4126,338
4127,391
4128,301
4129,200
4130,184
4131,179
4132,243
4133,202
4134,276
4135,197
4136,397
4137,279
4138,163
4139,181
4140,270
4141,299
4142,207
4143,169
4144,228
4145,248
4146,198
4147,500
4148,202
4149,386
4150,240
4151,418
4152,164
4153,208
4154,141
4155,291
4156,167
4157,282
4158,388
4159,196
4160,186
4161,257
4162,237
4163,242
4164,303
4165,125
4166,229
4167,194
4168,278
4169,305
4170,402
4171,260
4172,297
4173,350
4174,201
4175,209
4176,238
4177,197
4178,310
4179,305
4180,313
4181,427
4182,261
4183,365
4184,318
4185,202
4186,230
4187,500
4188,198
4189,309
4190,265
4191,329
4192,349
4193,201
4194,466
4195,199
4196,215
4197,500
4198,222
4199,500
4200,232
4201,194
4202,186
4203,238
4204,323
4205,153
4206,216
4207,357
4208,195
4209,207
4210,214
4211,202
4212,190
4213,291
4214,153
4215,232
4216,271
4217,260
4218,287
4219,265
4220,258
4221,449
4222,239
4223,221
4224,241
4225,221
4226,216
4227,139
4228,244
4229,208
4230,262
4231,332
4232,216
4233,375
4234,364
4235,227
4236,222
4237,128
4238,195
4239,213
4240,310
4241,500
4242,200
4243,500
4244,484
4245,217
4246,254
4247,266
4248,197
4249,140
4250,263
4251,500
4252,364
4253,296
4254,249
4255,374
4256,327
4257,305
4258,322
4259,265
4260,191
4261,356
4262,247
4263,270
4264,246
4265,181
4266,277
4267,241
4268,236
4269,251
4270,390
4271,160
4272,164
4273,372
4274,142
4275,500
4276,221
4277,283
4278,292
4279,226
4280,318
4281,500
4282,317
4283,338
4284,376
4285,353
4286,331
4287,247
4288,452
4289,265
4290,191
4291,240
4292,216
4293,267
4294,221
4295,183
4296,209
4297,500
4298,243
4299,263
4300,390
4301,380
4302,332
4303,145
4304,431
4305,408
4306,195
4307,221
4308,350
4309,386
4310,480
4311,231
4312,293
4313,162
4314,151
4315,285
4316,281
4317,263
4318,206
4319,223
4320,404
4321,234
4322,244
4323,213
4324,207
4325,376
4326,196
4327,274
4328,368
4329,221
4330,249
4331,180
4332,262
4333,163
4334,380
4335,312
4336,281
4337,263
4338,280
4339,326
4340,149
4341,247
4342,388
4343,294
4344,214
4345,206
4346,383
4347,128
4348,234
4349,384
4350,365
4351,208
4352,205
4353,278
4354,394
4355,500
4356,249
4357,205
4358,256
4359,277
4360,264
4361,471
4362,281
4363,227
4364,497
4365,200
4366,299
4367,254
4368,406
4369,238
4370,313
4371,209
4372,260
4373,273
4374,400
4375,342
4376,320
4377,408
4378,273
4379,329
4380,233
4381,285
4382,220
4383,222
4384,254
4385,213
4386,320
4387,500
4388,223
4389,147
4390,291
4391,154
4392,309
4393,376
4394,246
4395,382
4396,376
4397,252
4398,238
4399,331
4400,343
4401,292
4402,242
4403,283
4404,262
4405,281
4406,224
4407,269
4408,193
4409,267
4410,351
4411,323
4412,353
4413,183
4414,500
4415,255
4416,406
4417,293
4418,259
4419,369
4420,160
4421,175
4422,228
4423,262
4424,210
4425,214
4426,214
4427,437
4428,354
4429,297
4430,437
4431,197
4432,199
4433,258
4434,364
4435,224
4436,486
4437,205
4438,168
4439,267
4440,227
4441,228
4442,262
4443,404
4444,360
4445,339
4446,184
4447,407
4448,247
4449,317
4450,289
4451,394
4452,311
4453,261
4454,225
4455,500
4456,136
4457,185
4458,420
4459,467
4460,436
4461,165
4462,275
4463,284
4464,218
4465,246
4466,181
4467,216
4468,342
4469,254
4470,190
4471,296
4472,313
4473,251
4474,248
4475,168
4476,419
4477,283
4478,421
4479,229
4480,313
4481,357
4482,380
4483,200
4484,266
4485,312
4486,239
4487,176
4488,500
4489,331
4490,278
4491,246
4492,170
4493,294
4494,226
4495,226
4496,500
4497,204
4498,486
4499,296
4500,231
4501,353
4502,195
4503,205
4504,334
4505,276
4506,263
4507,282
4508,231
4509,212
4510,242
4511,406
4512,139
4513,302
4514,433
4515,220
4516,500
4517,315
4518,160
4519,215
4520,132
4521,500
4522,212
4523,352
4524,140
4525,418
4526,221
4527,234
4528,184
4529,334
4530,323
4531,409
4532,374
4533,365
4534,210
4535,441
4536,188
4537,423
4538,138
4539,229
4540,412
4541,406
4542,264
4543,337
4544,243
4545,222
4546,153
4547,262
4548,282
4549,202
4550,500
4551,500
4552,148
4553,268
4554,391
4555,245
4556,240
4557,200
4558,371
4559,500
4560,500
4561,350
4562,314
4563,243
4564,500
4565,156
4566,307
4567,159
4568,291
4569,423
4570,345
4571,337
4572,230
4573,431
4574,432
4575,261
4576,226
4577,322
4578,206
4579,288
4580,354
4581,209
4582,180
4583,220
4584,357
4585,273
4586,328
4587,199
4588,219
4589,185
4590,170
4591,247
4592,287
4593,261
4594,225
4595,498
4596,122
4597,180
4598,230
4599,215
4600,250
4601,259
4602,500
4603,237
4604,353
4605,154
4606,141
4607,325
4608,445
4609,227
4610,205
4611,305
4612,276
4613,147
4614,480
4615,228
4616,316
4617,328
4618,406
4619,318
4620,314
4621,159
4622,372
4623,351
4624,500
4625,316
4626,500
4627,342
4628,243
4629,269
4630,309
4631,249
4632,159
4633,435
4634,199
4635,219
4636,354
4637,447
4638,166
4639,500
4640,234
4641,279
4642,387
4643,431
4644,228
4645,225
4646,500
4647,218
4648,282
4649,283
4650,225
4651,203
4652,254
4653,322
4654,298
4655,264
4656,172
4657,140
4658,257
4659,323
4660,216
4661,354
4662,210
4663,221
4664,197
4665,500
4666,136
4667,230
4668,184
4669,327
4670,303
4671,352
4672,262
4673,326
4674,354
4675,488
4676,430
4677,188
4678,317
4679,280
4680,197
4681,318
4682,280
4683,236
4684,464
4685,206
4686,214
4687,368
4688,277
4689,281
4690,244
4691,387
4692,283
4693,427
4694,237
4695,500
4696,411
4697,231
4698,139
4699,173
4700,221
4701,203
4702,336
4703,298
4704,293
4705,256
4706,266
4707,500
4708,296
4709,142
4710,337
4711,284
4712,453
4713,447
4714,454
4715,180
4716,332
4717,245
4718,183
4719,411
4720,212
4721,250
4722,321
4723,408
4724,250
4725,388
4726,286
4727,277
4728,217
4729,259
4730,340
4731,171
4732,264
4733,352
4734,355
4735,470
4736,283
4737,305
4738,188
4739,500
4740,251
4741,304
4742,245
4743,273
4744,151
4745,218
4746,468
4747,172
4748,226
4749,365
4750,274
4751,253
4752,149
4753,213
4754,244
4755,500
4756,500
4757,245
4758,421
4759,282
4760,191
4761,190
4762,290
4763,371
4764,207
4765,185
4766,150
4767,274
4768,323
4769,158
4770,317
4771,181
4772,257
4773,179
4774,385
4775,250
4776,234
4777,180
4778,184
4779,257
4780,130
4781,296
4782,277
4783,306
4784,255
4785,270
4786,249
4787,500
4788,456
4789,246
4790,200
4791,385
4792,221
4793,249
4794,226
4795,341
4796,251
4797,285
4798,449
4799,457
4800,500
4801,218
4802,238
4803,378
4804,188
4805,151
4806,342
4807,268
4808,250
4809,426
4810,358
4811,302
4812,365
4813,500
4814,280
4815,200
4816,215
4817,251
4818,197
4819,203
4820,337
4821,227
4822,194
4823,240
4824,158
4825,266
4826,402
4827,219
4828,250
4829,273
4830,240
4831,178
4832,266
4833,184
4834,232
4835,164
4836,271
4837,468
4838,363
4839,208
4840,363
4841,500
4842,203
4843,354
4844,240
4845,303
4846,215
4847,351
4848,278
4849,301
4850,256
4851,154
4852,442
4853,253
4854,287
4855,357
4856,224
4857,282
4858,454
4859,441
4860,266
4861,237
4862,191
4863,376
4864,314
4865,322
4866,260
4867,167
4868,204
4869,200
4870,237
4871,246
4872,161
4873,395
4874,212
4875,266
4876,299
4877,290
4878,232
4879,500
4880,120
4881,377
4882,395
4883,369
4884,237
4885,198
4886,344
4887,303
4888,211
4889,174
4890,213
4891,297
4892,319
4893,230
4894,486
4895,347
4896,238
4897,198
4898,500
4899,231
4900,453
4901,476
4902,373
4903,149
4904,197
4905,170
4906,226
4907,249
4908,226
4909,171
4910,500
4911,204
4912,195
4913,193
4914,222
4915,255
4916,266
4917,165
4918,500
4919,165
4920,332
4921,359
4922,165
4923,155
4924,304
4925,310
4926,314
4927,144
4928,169
4929,215
4930,348
4931,204
4932,223
4933,208
4934,179
4935,200
4936,173
4937,226
4938,385
4939,270
4940,166
4941,252
4942,249
4943,204
4944,194
4945,261
4946,242
4947,183
4948,170
4949,216
4950,184
4951,244
4952,215
4953,253
4954,500
4955,287
4956,244
4957,194
4958,237
4959,184
4960,161
4961,205
4962,155
4963,241
4964,259
4965,298
4966,264
4967,178
4968,126
4969,273
4970,275
4971,465
4972,141
4973,384
4974,209
4975,202
4976,172
4977,172
4978,213
4979,229
4980,163
4981,289
4982,396
4983,298
4984,222
4985,335
4986,164
4987,242
4988,182
4989,209
4990,433
4991,374
4992,280
4993,219
4994,262
4995,262
4996,213
4997,245
4998,257
4999,500
5000,220
5001,188
5002,494
5003,396
5004,316
5005,500
5006,281
5007,460
5008,206
5009,278
5010,188
5011,500
5012,263
5013,242
5014,300
5015,259
5016,302
5017,461
5018,307
5019,216
5020,500
5021,190
5022,438
5023,217
5024,256
5025,192
5026,210
5027,421
5028,237
5029,437
5030,230
5031,232
5032,161
5033,226
5034,355
5035,251
5036,388
5037,300
5038,162
5039,449
5040,268
5041,351
5042,370
5043,477
5044,179
5045,176
5046,382
5047,241
5048,200
5049,347
5050,203
5051,488
5052,198
5053,496
5054,385
5055,389
5056,291
5057,273
5058,399
5059,204
5060,258
5061,234
5062,316
5063,371
5064,387
5065,310
5066,235
5067,292
5068,209
5069,500
5070,381
5071,404
5072,404
5073,422
5074,437
5075,183
5076,339
5077,184
5078,334
5079,345
5080,318
5081,405
5082,232
5083,203
5084,398
5085,249
5086,348
5087,343
5088,384
5089,181
5090,207
5091,372
5092,193
5093,158
5094,220
5095,371
5096,493
5097,304
5098,267
5099,279
5100,201
5101,235
5102,235
5103,304
5104,412
5105,192
5106,440
5107,500
5108,500
5109,500
5110,467
5111,227
5112,500
5113,160
5114,338
5115,338
5116,500
5117,318
5118,406
5119,276
5120,155
5121,348
